,track_id,artists,album_name,track_name,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,popularity
6807,077QV0UtmRfVEw6kFvminm,Bryan Adams,90's Music Grandi Successi,(Everything I Do) I Do It For You,394133,False,0.526,0.365,1,-12.605,1,0.028,0.0775,1.37e-05,0.0618,0.254,131.251,4,rock,2
6808,1D5MuT24fjXenwTQ3hQADX,Kozah,Heavens,Heavens,200338,False,0.498,0.945,2,-5.185,0,0.0727,0.00332,0.204,0.361,0.333,132.873,4,dubstep,33
6809,5mwQno4zd8mR4pWJdjNqgN,suggi,Hug,Hug,272571,False,0.555,0.275,2,-11.975,1,0.0275,0.785,0.00338,0.096,0.262,139.948,3,chill,50
6810,5Gk8mWK6bJNuc6LjlF6UPd,Kaivon;Pauline Herr,First Love,First Love,224000,False,0.459,0.805,8,-5.245,1,0.108,0.626,1.95e-06,0.122,0.212,149.986,4,dub,38
6811,63FDsukmewLm1mFS3haA9H,twocolors,Arbeitsmusik Herbst/Winter 2022/2023,Heavy Metal Love,132000,False,0.768,0.767,5,-8.06,0,0.0358,0.194,0.0,0.121,0.457,125.029,4,edm,0
6812,0vN9DaL27w0EKhcgJBf7Bi,K Motionz;iiola,Infinite (Freedom),Infinite (Freedom),225847,False,0.48,0.955,10,-1.277,0,0.07,0.00657,0.433,0.194,0.203,174.141,4,drum-and-bass,56
6813,5iq20nxupxq1fpUkX6IU6o,Daniel & Samuel,Mais um Passo,Você É Especial,327373,False,0.515,0.574,0,-3.902,1,0.0293,0.797,0.0,0.113,0.409,134.762,4,gospel,40
6814,0shbXiYE9omMUTnGXvpZOi,Soulfly,Groove Metal Roots & Branches,Prophecy,215840,False,0.346,0.802,6,-5.584,1,0.0493,0.00012,0.23,0.265,0.145,134.781,4,industrial,0
6815,5uU1uuyaUIBOiiUSQG7Wl3,Morgan Wallen,You Proof,You Proof,157477,False,0.731,0.85,9,-4.913,1,0.0336,0.252,0.0,0.605,0.644,119.706,4,country,86
6816,3DLmrQOMtWEk8AA9LjDmj7,Os Parazim,Pisadinha dos Parazim,Sou Eu / Minha Estrela Perdida,208941,False,0.328,0.874,2,-4.104,1,0.0466,0.549,0.0,0.223,0.899,169.696,4,forro,39
6817,2YMn8nmhsspezpzLHhQGCK,Immer Hansi,Bruine Piste,Bruine Piste,160202,False,0.877,0.843,7,-5.635,1,0.176,0.00571,0.0,0.296,0.685,126.961,4,hardstyle,28
6818,6ql19mxUHWS34Wqa7VhdUi,Stupeflip;Hélène,Stup Religion,Stup danse,209466,False,0.792,0.931,11,-2.571,1,0.0489,0.206,0.0,0.321,0.858,97.972,4,french,32
6819,6X4DUJaCRZGuzsJCzRkVUt,Belle and the Nursery Rhymes Band,Nursery Rhymes,Jack and Jill Went up the Hill,70000,False,0.78,0.227,0,-10.098,1,0.0334,0.651,0.0,0.0844,0.406,75.011,4,children,37
6820,1V79amwTMNGkbrypw1jv70,Kahtmayan,Exir,Fogyist,271693,False,0.169,0.822,7,-11.769,1,0.0496,4.35e-05,0.753,0.13,0.449,169.94,4,iranian,0
6821,5ELf6U8nYiLl7EhcdJMEfZ,Modern Talking,The First & Second Album (30th Anniversary Edition),"You're My Heart, You're My Soul - So80's Edit",235813,False,0.849,0.597,1,-8.778,0,0.0593,0.116,0.0106,0.201,0.872,117.143,4,synth-pop,46
6822,43X3q1VG5vn1njNJ6c599E,Jubin Nautiyal,"Mann Uda Uda Jaye (From ""Dear Dia"")","Mann Uda Uda Jaye - From ""Dear Dia""",246000,False,0.415,0.56,9,-6.385,0,0.0327,0.366,0.0,0.319,0.365,109.303,4,k-pop,43
6823,4RfhCB13UBa5iWdj3pSLvX,Keepitinside,caffeine and dopamine,caffeine and dopamine,150857,True,0.716,0.674,1,-7.801,1,0.132,0.0122,1.28e-05,0.0948,0.31,140.019,4,chill,48
6824,4xqay5NL9jPHSCP2mo3U67,Stephan Moccio,Le Jardin de Monsieur Monet,Le Jardin de Monsieur Monet,313973,False,0.357,0.0431,2,-25.461,1,0.0334,0.992,0.948,0.13,0.0698,131.976,4,ambient,48
6825,79vU0Pi3QPooBHNCiVfLqX,Culture Code;Alexis Donn,You & I,You & I,209577,False,0.586,0.713,2,-6.488,1,0.0341,0.0238,0.0,0.125,0.517,141.999,4,dub,47
6826,21i2PhBdDKSlJ5gJZl2M7V,Chicago,Holly Jolly Christmas,(Because) It's Christmastime,200026,False,0.711,0.742,11,-5.434,0,0.0294,0.172,0.000838,0.0502,0.73,100.053,4,songwriter,0
6827,2g8HN35AnVGIk7B8yMucww,The Notorious B.I.G.,Ready to Die (The Remaster),Big Poppa - 2005 Remaster,252746,True,0.78,0.575,9,-7.247,0,0.273,0.43,0.0,0.143,0.773,84.492,4,hardcore,79
6828,1a4UteUQkqUIOr3YQQ20fD,Feid,Feliz Cumpleaños con Perreo,Si Te La Encuentras Por Ahí,191506,False,0.736,0.569,8,-3.559,0,0.0779,0.144,5.27e-05,0.112,0.433,171.973,4,pop,2
6829,3nwOoBMpsg7WDoOhjcnFsm,Ladytron,Witching Hour (Bonus Track Version),Fighting In Built Up Areas,239806,False,0.568,0.935,0,-4.35,0,0.0569,0.0142,0.0102,0.109,0.695,130.36,4,synth-pop,26
6830,7FWvBjQqt9DEDilkq18Mv9,Norah Jones,All I want For Christmas Is Music,It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,192420,False,0.473,0.068,0,-20.033,1,0.0315,0.892,0.00216,0.105,0.262,93.777,3,j-pop,0
6831,2goJK85OkKFSLkv7k0qa1f,Wage War,Manic,Godspeed,186933,False,0.525,0.95,7,-3.175,1,0.0919,2.22e-05,0.0,0.304,0.509,115.055,4,metalcore,56
6832,3L6EOy5OG9JetMXAbEJQu9,O Rappa,O Rappa - Acústico Oficina Francisco Brennand (Deluxe) [Ao Vivo],Fininho da vida - Ao vivo,266636,False,0.614,0.903,10,-4.878,0,0.0515,0.265,0.000178,0.835,0.653,94.41,4,brazil,44
6833,2eLA6GJ3yhP49zZEXbBXdw,WANDS,カナリア鳴いた頃に,Brand New Love [WANDS 第 5 期 ver.],295653,False,0.61,0.854,10,-5.48,0,0.0395,0.0106,0.0,0.187,0.578,112.012,4,anime,32
6834,5PvbqZ39Ch0LGWbZSeBmjT,Bad Boy Bill,The Album,Wait,251546,False,0.759,0.743,4,-5.481,0,0.0401,0.00531,0.00149,0.0326,0.517,124.985,4,chicago-house,7
6835,7iyR2H3GRhBUrAxLJOhN0B,Curren$y,New Rap Icons,#Jetsgo,192320,True,0.502,0.812,2,-6.591,0,0.263,0.376,0.0,0.49,0.436,83.407,4,alternative,0
6836,6TWcSqCntZhH5vyc35kkob,Cigarettes After Sex,Cigarettes After Sex,John Wayne,258483,False,0.441,0.465,3,-8.389,1,0.0291,0.343,0.884,0.0982,0.173,123.933,4,indie,65
6837,5H6kYSJNxRnAp25X2tUyfU,Idlefon,COLDSTREAM,Marooned,291400,False,0.171,0.593,9,-11.37,0,0.0428,0.000713,0.93,0.28,0.0383,111.993,4,iranian,1
6838,2qgXrzJsry4KgYoJCpuaul,The Local Train,Aalas Ka Pedh,Choo Lo,233630,False,0.512,0.695,4,-6.349,1,0.0271,0.0265,0.00815,0.146,0.351,145.957,4,pop,67
6839,6RJNUrR6KSRgqzvlWSkWdk,Los Master's,14 Impactos Bailables con Los Master's,La Mano en el Hombro,173160,False,0.686,0.584,0,-13.513,1,0.0428,0.382,1.15e-05,0.0505,0.921,101.28,4,salsa,31
6840,3iPBvMNzfa9e4RkWa6biwC,Elov & Beny,Hal som en tvål (Akustisk Live),Hal som en tvål (Akustisk Live),151320,False,0.705,0.806,8,-5.93,1,0.083,0.188,0.0,0.264,0.792,124.97,4,swedish,38
6841,3k458zzqcF9UeRfZqRbZYr,Prateek Kuhad,Raat Raazi,Raat Raazi,286956,False,0.481,0.254,4,-10.642,1,0.0307,0.756,0.372,0.103,0.138,105.418,4,singer-songwriter,41
6842,06E5KyqnDTueEbdT22FFvM,Hisohkah;WMD,School Rooftop,School Rooftop,167967,False,0.85,0.28,1,-8.77,1,0.23,0.0931,0.606,0.0867,0.28,82.872,4,chill,63
6843,2R2FSdlrwb2xpmQTOGEFFW,MiZeb;Zate,Nicht heute,Nicht heute,165762,True,0.711,0.765,11,-7.778,0,0.0931,0.344,0.0,0.244,0.222,118.119,4,german,42
6844,2Q4MRMnSAMckugCtR5jgXT,Alvaro Diaz;Rauw Alejandro,Problemón,Problemón,193013,False,0.729,0.737,2,-3.727,0,0.064,0.275,7.58e-06,0.137,0.369,91.99,4,reggae,71
6845,0HLZjlJQj7msam8bnAfDLn,Salebarbes,Gin à l'eau salée,Good Lord,188251,False,0.54,0.932,7,-5.488,1,0.0551,0.0427,0.0,0.337,0.905,151.923,4,country,45
6846,0ktH9zTMiYlO3fweU3sVoa,Nyctalllz,"Walk My Way, Volume Two",Chaotic Flow,419147,False,0.442,0.594,0,-18.863,1,0.0464,0.0289,0.796,0.059,0.313,97.044,4,iranian,0
6847,3uO2ODjs7Lqp1DVZ4LtouE,Linkin Park,Hybrid Theory (20th Anniversary Edition),Runaway,183973,False,0.631,0.873,7,-4.748,1,0.0653,0.0141,0.0,0.253,0.467,109.117,4,grunge,50
6848,5R8rMNXiq8FPT7yze8liIb,Dia Psalma,Sell Out,Balladen Om Lilla Elsa,152760,False,0.637,0.716,7,-6.228,1,0.0284,0.064,0.0,0.354,0.789,84.593,4,punk-rock,36
6849,7sBiMgLXuiLra1qn2A0cm2,The Berzerker,Dissimulate,Failure,146773,False,0.359,0.988,11,-4.426,0,0.223,3.04e-05,0.929,0.444,0.0323,124.867,4,grindcore,12
6850,6JWv8dZ5MHCgK472evnn1f,White Noise Baby Sleep,Baby Shhhusher,Baby Shhhusher,79061,False,0.212,0.0323,0,-32.099,0,0.0349,0.000943,8.32e-06,0.0546,0.0851,75.461,3,sleep,35
6851,5VhFxigNJYKRlottXGspGm,Grupo Presença,Made In Funk 2 (Ao Vivo),Doutora 3 - Ao Vivo,160500,False,0.739,0.7,7,-7.828,1,0.0538,0.676,0.0,0.325,0.76,119.954,4,pagode,49
6852,5V1ohWM2iv4w8TUfA1LZGa,LRN Slime,Beautiful Angel,Are you even real,157988,False,0.785,0.287,1,-14.942,1,0.0597,0.627,0.0698,0.085,0.244,114.003,4,sad,58
6853,4OtSo1ZTQWRWE53ZvBfBTV,R.E.M.,90's Music Grandi Successi,It's The End Of The World As We Know It (And I Feel Fine),246933,False,0.381,0.894,7,-8.638,1,0.037,0.0258,0.0,0.0251,0.797,205.528,4,indie-pop,0
6854,4MiLgByToEVhuGwc6MrSIX,Breaking Benjamin,Halloween Metal Nights,Blood,189120,True,0.477,0.973,4,-2.731,0,0.0766,3.81e-05,3.3e-05,0.289,0.288,90.519,4,grunge,3
6855,1qA5fKKy34e2nGMbaDk71q,Wolfgang Amadeus Mozart,"Pa, Pa, Pa (From ""The Magic Flute"" Soundtrack)","Pa, Pa, Pa - From ""The Magic Flute"" Soundtrack",152033,False,0.614,0.276,2,-13.025,1,0.0511,0.838,2.55e-06,0.0921,0.649,111.817,4,classical,35
6856,7nzeIh8kUdieUBLPXch9wi,Hafdís Huld,Vögguvísur,Góða nótt,132446,False,0.797,0.175,9,-11.86,1,0.0325,0.954,0.0,0.115,0.635,99.902,3,singer-songwriter,44
6857,2wJJNgD6GrKoQ435VxTRv6,coldrain;Ryo,THE SIDE EFFECTS,MAYDAY (feat. Ryo from Crystal Lake),227011,True,0.522,0.97,10,-4.576,0,0.209,5.53e-05,0.0,0.246,0.488,121.054,4,metalcore,61
6858,6jQPolTBq89z9AHrMrmYpS,SLANDER;Eric Leva,Superhuman,Superhuman,268611,False,0.569,0.727,7,-6.415,1,0.0437,0.028,0.0,0.949,0.16,127.908,4,dub,54
6859,0DkmhHO4yyqCJFjosmmWPU,Avenged Sevenfold,Avenged Sevenfold,Almost Easy,234093,False,0.378,0.959,6,-4.615,1,0.062,3.56e-05,0.000138,0.102,0.338,174.932,4,metal,64
6860,3vGvMhuNgM3KVuwHEwZWwI,Los Hermanos,Los Hermanos Na Fundição Progresso - 09 De Junho De 2007,Anna Júlia - Ao Vivo,226546,False,0.233,0.948,3,-4.464,1,0.209,0.12,0.00261,0.984,0.444,146.753,4,alt-rock,46
6861,1MwJMB0GyO9gY7GwfqcXYq,Lionel Richie;Shania Twain,Tuskegee (Deluxe Version),Endless Love,259739,False,0.537,0.504,9,-8.527,1,0.0256,0.309,3.39e-06,0.0852,0.248,91.013,4,disco,52
6862,5BtbUCNouclA25pfuBpDwX,Dan Gibson's Solitudes,Zen Escape,Reunion of Joy,81573,False,0.271,0.544,4,-19.015,1,0.193,0.971,0.0489,0.68,0.0342,114.887,4,new-age,23
6863,2AFkO878iaoha59V5SDeXm,Powfu,some boring love stories pt 5,silver linings,147540,False,0.694,0.328,8,-9.844,1,0.0334,0.83,0.0,0.108,0.371,122.039,4,sad,44
6864,2PmJpkQJSJG4724rEVpnbJ,Jay-Jay Johanson;Magnus Frykberg,Prologue - Best Of The Early Years 1996-2002,So Tell The Girls That I Am Back In Town,292053,False,0.603,0.867,0,-4.425,0,0.0798,0.159,0.029,0.104,0.367,180.019,4,trip-hop,19
6865,5sICokjx2sAtCaJf3geRUs,Yanni,Yanni Live At The Acropolis,The Rain Must Fall - Live,444826,False,0.581,0.88,7,-9.483,0,0.0418,0.446,0.591,0.957,0.432,131.928,4,new-age,42
6866,0kdIImE10HocARiLPkJmQ1,David Guetta;Becky Hill;Ella Henderson,Hit After Hit,Crazy What Love Can Do,169756,False,0.601,0.713,4,-3.758,0,0.0449,0.0282,0.0,0.158,0.464,122.872,4,dance,0
6867,0aD8W0ChzDgEKpB1zsJ8zv,Tommy James & The Shondells,Crimson & Clover,Crystal Blue Persuasion,242320,False,0.621,0.341,9,-11.447,1,0.049,0.102,7.78e-05,0.0652,0.578,98.554,4,garage,55
6868,0LcYtGJ6ecR1h0RE287EJZ,Liu & Léu,Jeitão de Caboclo,O Ipê e o Prisioneiro,192600,False,0.537,0.539,7,-6.911,1,0.0324,0.236,0.0,0.383,0.668,186.037,3,sertanejo,46
6869,1ABSzfyYSTmSrUx5NBxYaV,Pink Floyd,Animals (2018 Remix),Dogs - 2018 Remix,1026853,False,0.315,0.428,2,-13.587,0,0.0475,0.0237,0.000187,0.162,0.17,130.108,4,psych-rock,53
6870,4rIh6qpabjGU9JEYygzhud,Mahalia,20's R'n'B,Plastic Plants,199533,False,0.823,0.441,8,-7.645,1,0.156,0.636,7.68e-05,0.114,0.752,135.947,4,indie-pop,0
6871,2b7GNB8khVfQnM1zzUlf8b,Tsunami Bomb,The Definitive Act,Dawn On A Funeral Day,188653,False,0.46,0.947,4,-2.643,0,0.0616,2.81e-05,0.0128,0.0866,0.43,167.92,4,power-pop,30
6872,5oVfMqZc4IL0InTSJT955E,Surgeon,Pet 2000 (2014 Remaster),Badger Bite - 2014 Remaster,440517,False,0.828,0.71,10,-4.5,0,0.338,0.0305,0.0253,0.11,0.192,134.995,4,detroit-techno,8
6873,6XL7mUJRavxTKXES0T8Lna,CrazyBoy;SWAY,NEOTOKYO V EP,IDGAF Remix - feat. SWAY,171052,True,0.679,0.784,0,-4.486,0,0.136,0.0815,0.0,0.126,0.712,92.899,4,j-dance,19
6874,6KEA0AhFQUafaUwQtw3VkR,Dusty Decks,Crackle & Chop,Jazz Bars,151874,False,0.8,0.306,9,-7.781,1,0.0416,0.358,0.859,0.119,0.559,90.013,4,study,41
6875,6uwG6NtEL6PH5z7gwxoeC2,Andrew Foy,Savage Love,Savage Love,168616,False,0.665,0.139,3,-20.422,1,0.0551,0.464,0.839,0.101,0.703,139.764,4,guitar,30
6876,29x19EWLWMB1sn8WD5iynZ,Tá Na Mente;Péricles,Dorme Com Deus (Ao Vivo),Dorme Com Deus - Ao Vivo,215554,False,0.598,0.711,1,-6.408,1,0.052,0.594,0.0,0.9,0.607,145.844,4,pagode,52
6877,0KCSJzsQVxkloxoT7dyrqV,SiM,The Rumbling (TV Size),The Rumbling (TV Size),90265,False,0.408,0.875,8,-1.536,1,0.0546,1.68e-05,0.000101,0.264,0.646,144.975,4,metal,66
6878,4SO6wIaoA218qacHPN3S9s,Swattrex;Hardik Chauhan,Chitta Lofi Flip,Chitta Lofi Flip,250283,False,0.417,0.449,1,-11.449,1,0.074,0.705,0.00279,0.0797,0.106,169.694,4,indian,45
6879,142Rh3eF7dgSDbHFg8Tz50,Slank,Tujuh,Kosong Sama Kosong,291090,False,0.326,0.546,7,-10.774,1,0.0294,0.346,0.000817,0.127,0.492,144.466,4,blues,36
6880,4huBDGP4I3S0pYI0EaRN1c,Fivio Foreign;Kanye West;Alicia Keys,City of Gods,City of Gods,256000,True,0.474,0.801,8,-5.978,0,0.375,0.102,0.0,0.322,0.497,147.356,4,r-n-b,70
6881,64syMK7oo9VPihJBj1IBGH,Napalm Death,Scum,Scum,158200,False,0.184,0.954,4,-7.719,1,0.103,1.22e-05,0.804,0.0932,0.222,83.346,3,grindcore,45
6882,3DwDpL9QpO5gqPFuHZXUx9,Samar Mehdi,Sukoon,Sukoon,184500,False,0.285,0.315,11,-10.124,1,0.0344,0.79,3.67e-05,0.096,0.175,79.886,4,indian,44
6883,3chiE90csYmQ8UIZvuT9gH,Hanita Bhambri,Khushiyon Ke Pal,Khushiyon Ke Pal,161666,False,0.553,0.325,0,-10.199,1,0.0305,0.867,0.0,0.079,0.342,143.897,4,singer-songwriter,41
6884,6F1eS1WdVNyrWmB6WGn7o0,Protest The Hero,Palimpsest,Little Snakes,296626,False,0.537,0.981,8,-6.249,0,0.0747,0.0022,0.0,0.0795,0.404,139.94,3,metalcore,28
6885,1sbW5E7w8tnqpYk0Frx8QG,A.R. Rahman,Highway,Maahi Ve,240784,False,0.604,0.72,5,-7.276,1,0.0603,0.571,1.18e-05,0.12,0.528,130.995,4,pop-film,64
6886,0ATgXupGnDl3MYIUC8MpfS,Boston 168,Oblivion,Oblivion,381887,False,0.683,0.701,4,-11.904,0,0.0422,0.065,0.88,0.113,0.0372,126.009,4,dub,37
6887,3exoPpEA6dsPy7EL9ogyvZ,Passion;Chris Tomlin,Passion: The Essential Collection (Live),Amazing Grace (My Chains Are Gone) - Live,441680,False,0.255,0.148,5,-13.001,1,0.0361,0.626,2.89e-06,0.989,0.0809,117.479,4,world-music,39
6888,4aPtouX0iuYfYs2hnuISTd,Fairlane;Kala,V,Intro (Save Me),111200,False,0.525,0.714,7,-5.727,1,0.0521,0.178,0.0815,0.528,0.456,150.111,4,dub,0
6889,0RhLvAINBnJo65rZMIVdOR,Ellie Goulding,Fiesta de disfraces vol. II,Something In The Way You Move,226573,False,0.66,0.804,1,-6.133,0,0.0485,0.0402,0.0,0.129,0.359,109.0,4,dance,0
6890,3RQVqkmCFGUe3HLewCliN1,Matogrosso & Mathias;Zé Neto & Cristiano,Conversando Com o Abajur,Conversando Com o Abajur,183737,False,0.698,0.666,10,-4.511,1,0.033,0.575,0.0,0.0902,0.714,114.872,4,sertanejo,49
6891,4YwHqHbnyBR7WRA6EZxZGm,Röyksopp,Me&Youphoria,Me&Youphoria - Edit,206285,False,0.479,0.852,5,-6.573,1,0.0319,0.00467,0.0397,0.4,0.371,104.985,4,trip-hop,50
6892,1v0dx7eDwANUppPBLweInQ,Topic;Robin Schulz;Nico Santos;Paul van Dyk,Night Drive Autumn/Winter 2022/23,In Your Arms (For An Angel),150476,False,0.694,0.828,11,-4.653,0,0.0336,0.0399,0.0,0.0796,0.407,126.002,4,house,0
6893,2ArbjH8yZIHSfj6Nad1xei,Gusttavo Lima,"Falando de Amor, Vol. 1",Por um Minuto,288483,False,0.585,0.861,7,-3.629,1,0.0521,0.0308,1.43e-06,0.0771,0.766,175.916,4,sertanejo,53
6894,3YzOBxLQQVvqKH8xR0XgNh,Ensidya,One Day at a Time,One Day at a Time,121450,False,0.457,0.421,4,-12.465,0,0.0693,0.694,0.715,0.167,0.459,94.07,4,study,33
6895,1gdghsFly6UyRWpARtW5mp,Aitana;Emilia;Ptazeta,Reggeaton Imperdible,Quieres,213666,False,0.796,0.646,11,-3.925,0,0.158,0.0744,0.0,0.127,0.663,180.03,4,spanish,1
6896,5Q1B6Qkqj142AwhDqNuMm3,Hardwell;Mike Williams,I'm Not Sorry,I'm Not Sorry,186093,True,0.649,0.821,4,-3.812,1,0.0553,0.121,0.0,0.0771,0.343,128.094,4,progressive-house,46
6897,2zKTvTDOQNjV9HSCHLKSOo,DJ Düse;Frenzy;DJ Cashi,Ballermann Hits Party 2023,9 Euro Ticket,212000,False,0.652,0.912,6,-1.686,1,0.0539,0.0126,0.0,0.348,0.696,140.982,4,party,0
6898,1amfDxySvja0PP6LjosvNB,Agents Of Time,The Mirage EP,The Mirage,371903,False,0.724,0.866,10,-7.028,0,0.0448,0.0658,0.923,0.103,0.525,126.0,4,techno,53
6899,1AJRWM34yxnAxhF9TEK0Zj,Vivid Color,Lot To Learn,Lot To Learn,226470,False,0.57,0.468,6,-4.192,1,0.047,0.758,0.0,0.206,0.335,137.855,4,acoustic,52
6900,0WIcuCP4r3jBup7JRk7yRO,Cynthia Luz,Beira Mar,Beira Mar,180032,False,0.571,0.324,0,-9.245,0,0.205,0.666,0.0,0.0895,0.672,142.77,3,r-n-b,41
6901,0v0xgDXUyJyncvdscSpJvr,James Brown & The Famous Flames,On air 70's Hits,I Got You (I Feel Good),168893,False,0.603,0.522,7,-7.6,1,0.0978,0.335,1.06e-06,0.0917,0.705,143.249,4,soul,1
6902,0RHSbNoNzJAU0cyn7iODIe,Kevin Kern,In the Enchanted Garden,Sundial Dreams,286493,False,0.593,0.156,6,-18.356,1,0.0309,0.98,0.867,0.116,0.424,100.197,4,new-age,50
6903,2zQt5C0AIv27RhfJCRZdZ4,BaianaSystem,Duas Cidades,"Jah Jah Revolta, Pt. 2",309493,False,0.776,0.8,8,-4.704,0,0.0438,0.00631,0.0731,0.35,0.583,143.989,4,afrobeat,39
6904,53rjOcc3HVPKvGG5MLYl3O,Trinix;Holly Henry,Sweet Dreams,Sweet Dreams,161652,False,0.72,0.656,0,-7.994,0,0.137,0.17,0.00295,0.527,0.398,121.005,4,french,61
6905,3VQWkf0zg6397V3ql6mwMq,ESSEL,BUBBLEGUM,BUBBLEGUM,148538,False,0.838,0.803,6,-5.583,0,0.0713,0.00117,0.152,0.04,0.577,126.026,4,deep-house,57
6906,3X1d3Krb95sCtZ8ydVDFDY,Mariah Angeliq;Casper Magico,El perreo es el futuro,Lo Prohibido,202560,False,0.83,0.679,8,-3.519,0,0.143,0.137,7.78e-05,0.0905,0.213,95.003,4,latin,0
6907,30dzSNTjpYbYlbOCey5CSD,Children's Music,Children's Favourites,One Two Buckle my shoe,56104,False,0.777,0.242,0,-4.762,1,0.0327,0.558,0.00223,0.136,0.817,80.007,4,children,44
6908,6z4VNjyxLfRXRx23gzl51x,Gary Moore;Phil Lynott,Back On The Streets (Expanded Edition),Parisienne Walkways,200640,False,0.149,0.243,9,-13.188,0,0.0305,0.3,0.00506,0.12,0.215,174.451,3,british,55
6909,1dHUE2qgUIjCDseYsY1S26,Manuel Riva;IRAIDA,Modern Love,Modern Love,180000,False,0.713,0.701,4,-8.094,0,0.048,0.133,0.0125,0.131,0.153,120.065,4,electronic,55
6910,6IWxHgVbdKyUMydhVGXRaT,Canned Heat,The Best Of Canned Heat,On The Road Again,206333,False,0.496,0.156,9,-17.059,1,0.0419,0.777,0.0,0.232,0.205,129.524,4,psych-rock,51
6911,6kOuIhlzgPlqlrWPudpSHL,Shankar;Ehsaan;Loy;Udit Narayan;Sunidhi Chauhan;Gulzar,Bunty Aur Babli,Dhadak Dhadak,392411,False,0.76,0.807,6,-5.603,1,0.0866,0.304,0.0,0.11,0.562,113.975,4,jazz,45
6912,3NOPlK84wk4UcHLs7MDgjw,Osvaldo Pugliese;Roberto Chanel,El Sueño Del Pibe,Corrientes Y Esmeralda,168493,False,0.637,0.343,6,-5.885,0,0.0836,0.903,2.75e-05,0.0885,0.573,117.023,4,tango,17
6913,1uBWlyYedI3hUrGNmG7acT,Yemi Alade;Duncan Mighty,Best Afrobeat Tunes,Shake,194062,True,0.812,0.702,6,-3.922,1,0.0497,0.118,0.000733,0.0603,0.679,90.0,4,dancehall,0
6914,5oVTYjZ1h5xNMz2zYwsbjm,Dean Martin,Rock Christmas 2022 - The Very Best Of,"Baby, It's Cold Outside",143733,False,0.439,0.196,0,-16.093,1,0.0601,0.88,0.0,0.0513,0.525,129.581,4,jazz,0
6915,2O2A2kGaLJ3u2GQ4Gn4Lu3,Tomberlin,At Weddings,Any Other Way,202616,False,0.31,0.253,10,-12.303,1,0.0299,0.921,6.59e-06,0.0972,0.371,176.404,4,psych-rock,51
6916,4ZNUqP2E1MfUEJYYmhwOe6,Ömer Balık,Chicago Downtown,Chicago Downtown,266000,False,0.612,0.676,9,-7.856,0,0.122,0.00622,1.58e-06,0.1,0.483,103.92,4,deep-house,45
6917,1kMlcLyljkrShV0LSdSGBz,Official HIGE DANdism,Traveler,Yesterday,299164,False,0.541,0.8,6,-3.687,1,0.0382,0.0442,0.0,0.398,0.56,129.939,4,j-rock,53
6918,2e6LSOjyAy2LetfStcKVRS,Jhayco;Anuel AA,Reggeaton Imperdible,Ley Seca,263666,False,0.759,0.843,8,-3.718,1,0.0913,0.127,0.0,0.114,0.56,105.016,4,latino,1
6919,0nahmW6ISvPs6sputOLzHH,Alexis y Fido;Justin Quiles,Hora del taco sin auto,Mala Suerte,255173,False,0.822,0.633,1,-3.897,0,0.113,0.134,0.0,0.177,0.689,170.016,4,latin,0
6920,03PjRjDn7JNYY2P57QX8Q5,Anitta;Saweetie,New Pop Icons,Faking Love,146933,True,0.896,0.578,0,-4.773,1,0.12,0.0389,0.0,0.063,0.866,133.01,4,funk,0
6921,5JfCThSgcFgzV6gGi7BxBP,Kate Bush,OK Boomers - Top Tunes,Wuthering Heights,205573,False,0.581,0.429,1,-10.007,1,0.0326,0.18,0.00106,0.128,0.504,123.802,4,songwriter,0
6922,4dIoimQas4pY5JkvDF88B0,Ingested,Rebirth,Rebirth,241767,True,0.545,0.982,6,-3.464,1,0.127,0.00187,0.0433,0.144,0.249,129.988,4,death-metal,44
6923,0AVLdFhZInmvfFt4ilSY91,Super Simple Songs,"Happy, Happy, Happy!",The More We Get Together,104663,False,0.699,0.232,7,-6.922,1,0.033,0.884,0.0,0.27,0.88,152.083,3,children,53
6924,4003PQamqke3dARQ0gidZw,Felix Jaehn;Ray Dalton,Arbeitsmusik Herbst/Winter 2022/2023,Call It Love,154560,False,0.616,0.841,5,-4.779,0,0.076,0.0559,0.00217,0.417,0.714,110.029,4,electro,0
6925,3Iibb3umopLK5z2lZNwKM7,Los Hermanos,Los Hermanos 2019 (Ao Vivo),Conversa de Botas Batidas - Ao Vivo,288723,False,0.363,0.755,5,-8.784,1,0.051,0.463,0.00226,0.906,0.436,136.296,4,r-n-b,40
6926,1DZo8JMyHCUHCzBfxEmIIA,Jaded Juice Riders,Bowl Cut,Ready To Go,141741,False,0.432,0.88,11,-7.388,1,0.0503,0.000221,0.462,0.362,0.655,178.032,4,garage,51
6927,0MnPdlWm7MSSUnEamZp5lX,Macaroni Empitsu,星が泳ぐ,星が泳ぐ,239078,False,0.566,0.743,0,-5.377,1,0.0361,0.0265,0.0,0.329,0.649,94.973,4,j-rock,56
6928,5dCXXvJg4sJBPErwZiWhCW,Paul Elstak,b2s Presents Paul Elstak,Forever Young - Paul Says MERRY XMESS Bootleg,289106,False,0.414,0.979,7,-5.571,1,0.152,0.025,2.96e-06,0.299,0.0765,169.976,4,happy,24
